time,Azimuth,Pitch,Roll
0.001863,71.7,-48.4,4.0
0.008798,71.7,-48.3,4.0
0.009901,71.8,-48.3,4.0
0.015077,71.8,-48.2,3.9
0.020194,71.8,-48.1,3.9
0.024962,71.8,-48.0,3.9
0.029986,71.9,-47.9,3.8
0.037080,71.8,-47.5,3.6
0.040766,71.8,-46.9,3.3
0.045649,71.8,-46.4,3.1
0.050352,71.8,-46.0,3.0
0.055322,71.8,-45.8,3.0
0.062383,71.8,-45.6,3.0
0.065228,71.9,-45.4,3.0
0.070822,71.9,-45.3,3.1
0.075384,72.0,-45.2,3.1
0.080387,72.0,-45.1,3.2
0.086984,72.0,-45.0,3.3
0.090581,72.1,-44.8,3.4
0.095434,72.1,-44.6,3.4
0.100831,72.1,-44.4,3.5
0.105726,72.2,-44.1,3.6
0.111923,72.2,-43.9,3.7
0.115450,72.2,-43.7,3.8
0.120652,72.2,-43.4,3.9
0.125513,72.2,-43.2,4.0
0.131063,72.2,-42.9,4.1
0.136759,72.1,-42.7,4.2
0.140992,72.1,-42.5,4.3
0.145705,72.0,-42.3,4.4
0.150773,72.0,-42.1,4.5
0.155811,71.9,-41.8,4.6
0.161691,71.8,-41.5,4.5
0.165887,71.8,-41.3,4.6
0.171500,71.7,-41.1,4.8
0.176003,71.6,-40.9,5.0
0.180821,71.6,-40.7,5.1
0.187345,71.5,-40.4,5.3
0.191031,71.4,-40.2,5.5
0.196006,71.3,-40.0,5.6
0.200948,71.3,-39.8,5.8
0.206102,71.2,-39.6,5.9
0.211820,71.1,-39.4,6.0
0.216009,71.1,-39.2,6.1
0.221258,71.0,-39.1,6.2
0.226074,70.8,-38.9,6.3
0.231087,70.7,-38.7,6.3
0.236575,70.6,-38.6,6.3
0.241423,70.5,-38.5,6.3
0.246265,70.4,-38.4,6.3
0.253459,70.2,-38.4,6.3
0.256385,70.1,-38.3,6.3
0.261663,70.0,-38.3,6.3
0.266688,69.8,-38.4,6.3
0.272347,69.7,-38.5,6.3
0.278667,69.6,-38.9,6.3
0.281868,69.5,-39.4,6.3
0.287395,69.3,-39.7,6.3
0.291799,69.2,-40.0,6.1
0.298358,69.0,-40.1,6.1
0.304748,68.7,-40.1,6.1
0.306765,68.5,-40.5,6.1
0.312165,68.2,-40.4,6.2
0.316632,67.9,-40.3,6.1
0.321912,67.6,-40.3,6.1
0.329555,67.3,-40.2,6.1
0.331948,67.0,-40.2,6.1
0.336855,66.7,-40.3,6.1
0.342303,66.5,-40.3,6.1
0.347272,66.3,-40.4,6.0
0.354496,66.1,-40.6,6.0
0.357108,66.0,-40.7,6.0
0.362522,65.9,-40.9,6.0
0.366858,65.8,-41.2,6.0
0.373271,65.8,-41.7,6.3
0.379524,65.8,-42.0,6.3
0.382371,65.7,-42.3,6.3
0.387576,65.7,-42.5,6.3
0.391912,65.6,-42.6,6.3
0.397926,65.5,-42.7,6.2
0.403789,65.5,-42.8,6.2
0.408170,65.4,-43.0,6.2
0.413621,65.4,-43.3,6.3
0.425428,65.4,-43.6,6.5
0.425505,65.4,-43.6,6.4
0.429157,65.4,-43.6,6.3
0.432499,65.4,-43.7,6.2
0.437609,65.4,-43.7,6.1
0.442696,65.4,-43.8,6.0
0.447387,65.3,-43.9,5.9
0.454879,65.3,-44.0,5.7
0.457551,65.3,-44.1,5.6
0.463014,65.3,-44.3,5.4
0.467354,65.3,-44.5,5.3
0.472321,65.3,-44.7,5.1
0.477738,65.3,-44.8,5.0
0.482708,65.3,-45.1,4.8
0.487602,65.3,-45.3,4.7
0.492873,65.3,-45.4,4.6
0.498385,65.3,-45.6,4.4
0.503052,65.3,-45.8,4.3
0.507644,65.4,-46.0,4.2
0.512500,65.4,-46.1,4.1
0.517644,65.5,-46.2,4.0
0.523310,65.5,-46.3,3.9
0.528193,65.6,-46.4,3.8
0.534087,65.6,-46.5,3.6
0.537749,65.7,-46.6,3.5
0.545201,65.7,-46.6,3.4
0.547792,65.7,-46.7,3.3
0.553405,65.8,-46.7,3.2
0.557880,65.8,-46.8,3.1
0.563225,65.8,-46.8,3.0
0.567783,65.8,-46.9,2.9
0.573079,65.8,-46.9,2.8
0.578022,65.8,-46.9,2.7
0.583397,65.8,-47.0,2.6
0.588273,65.8,-47.0,2.6
0.594071,65.8,-47.1,2.5
0.597941,65.8,-47.1,2.5
0.603375,65.9,-47.2,2.5
0.608213,65.9,-47.2,2.4
0.613520,65.9,-47.3,2.4
0.619621,66.0,-47.4,2.4
0.623311,66.0,-47.5,2.4
0.628203,66.1,-47.6,2.3
0.633219,66.1,-47.7,2.3
0.638405,66.1,-47.8,2.3
0.644613,66.2,-47.8,2.2
0.648463,66.2,-47.8,2.2
0.653712,66.3,-47.9,2.2
0.658310,66.3,-47.9,2.2
0.663676,66.4,-48.0,2.2
0.669854,66.4,-48.0,2.1
0.673996,66.5,-48.1,2.1
0.679757,66.5,-48.1,2.1
0.683426,66.6,-48.2,2.1
0.689020,66.6,-48.3,2.0
0.694974,66.6,-48.3,2.0
0.698784,66.6,-48.4,2.0
0.703722,66.7,-48.4,1.9
0.708631,66.7,-48.5,1.9
0.713617,66.7,-48.5,1.9
0.719093,66.7,-48.6,1.9
0.723999,66.8,-48.6,1.9
0.729692,66.8,-48.6,1.8
0.734049,66.8,-48.7,1.8
0.738865,66.8,-48.7,1.8
0.744009,66.8,-48.7,1.8
0.749026,66.8,-48.7,1.8
0.753988,66.8,-48.8,1.8
0.758824,66.8,-48.8,1.8
0.764146,66.8,-48.8,1.8
0.769118,66.8,-48.8,1.8
0.774134,66.8,-48.8,1.9
0.779090,66.8,-48.8,1.9
0.784293,66.8,-48.8,1.9
0.789331,66.8,-48.8,1.9
0.794964,66.8,-48.8,1.9
0.799282,66.9,-48.8,1.9
0.805970,66.9,-48.8,1.9
0.809370,66.9,-48.8,1.9
0.813977,66.9,-48.9,1.9
0.819557,67.0,-48.9,1.9
0.824429,67.0,-48.9,1.9
0.829216,67.0,-48.9,1.9
0.834231,67.1,-48.9,2.0
0.839227,67.1,-48.8,2.0
0.844389,67.2,-48.8,2.0
0.849192,67.2,-48.8,2.1
0.854341,67.3,-48.8,2.1
0.861374,67.3,-48.7,2.2
0.864560,67.3,-48.7,2.2
0.870008,67.3,-48.7,2.3
0.874465,67.4,-48.6,2.3
0.879265,67.4,-48.6,2.4
0.886008,67.4,-48.6,2.4
0.889556,67.4,-48.5,2.4
0.894984,67.4,-48.5,2.5
0.899620,67.5,-48.5,2.5
0.904812,67.5,-48.5,2.5
0.910816,67.5,-48.5,2.5
0.915532,67.6,-48.5,2.6
0.920330,67.6,-48.5,2.6
0.925204,67.7,-48.5,2.6
0.931462,67.7,-48.5,2.6
0.935580,67.8,-48.5,2.6
0.940316,67.8,-48.5,2.7
0.946688,67.8,-48.5,2.7
0.950426,67.9,-48.5,2.7
0.955683,67.9,-48.5,2.7
0.961047,67.9,-48.6,2.7
0.964779,67.9,-48.6,2.8
0.971330,68.0,-49.6,3.2
0.975374,68.0,-49.6,3.3
0.980432,68.0,-49.5,3.3
0.986507,68.1,-49.5,3.4
0.991245,68.1,-49.4,3.4
0.995735,68.1,-49.4,3.4
1.000060,68.2,-49.3,3.4
1.005297,68.2,-49.3,3.5
1.011284,68.3,-49.2,3.5
1.015528,68.3,-49.2,3.5
1.020313,68.3,-49.1,3.5
1.025401,68.4,-49.1,3.5
1.030278,68.4,-49.0,3.5
1.036040,68.5,-49.0,3.5
1.040323,68.5,-48.9,3.4
1.045631,68.5,-48.9,3.4
1.050519,68.6,-48.8,3.4
1.055397,68.6,-48.7,3.4
1.060960,68.7,-48.7,3.4
1.065578,68.7,-48.6,3.4
1.070602,68.7,-48.5,3.3
1.075722,68.8,-48.5,3.3
1.080513,68.8,-48.4,3.4
1.086543,68.9,-48.4,3.4
1.090775,68.9,-48.3,3.4
1.096156,68.9,-48.3,3.4
1.101084,68.9,-48.3,3.4
1.105545,68.9,-48.3,3.4
1.110670,68.9,-48.4,3.4
1.115617,68.9,-48.4,3.4
1.120821,69.0,-48.4,3.4
1.127912,69.0,-48.5,3.4
1.130898,69.0,-48.5,3.3
1.136747,69.0,-48.5,3.3
1.141269,69.0,-48.6,3.3
1.145910,69.0,-48.6,3.3
1.150985,69.0,-48.6,3.3
1.156022,69.0,-48.6,3.3
1.161174,69.0,-48.6,3.2
1.165912,69.0,-48.5,3.2
1.170974,69.0,-48.5,3.2
1.177498,69.1,-48.5,3.2
1.181037,69.1,-48.5,3.2
1.186502,69.1,-48.5,3.2
1.191079,69.1,-48.4,3.1
1.196169,69.1,-48.4,3.1
1.202247,69.2,-48.4,3.1
1.206555,69.2,-48.4,3.1
1.211693,69.2,-48.3,3.1
1.216618,69.3,-48.3,3.1
1.221405,69.3,-48.3,3.1
1.227123,69.3,-48.3,3.1
1.231393,69.4,-48.2,3.1
1.236570,69.4,-48.2,3.1
1.241428,69.5,-48.2,3.1
1.246455,69.5,-48.2,3.1
1.252274,69.6,-48.1,3.1
1.256823,69.6,-48.1,3.1
1.261533,69.7,-48.1,3.1
1.266609,69.7,-48.0,3.2
1.271609,69.7,-48.0,3.2
1.277108,69.8,-48.0,3.2
1.281596,69.8,-48.0,3.2
1.286516,69.8,-47.9,3.2
1.291651,69.9,-47.9,3.2
1.296826,69.9,-47.9,3.3
1.302884,69.9,-47.9,3.3
1.306852,70.0,-47.9,3.3
1.313136,70.0,-47.8,3.3
1.316713,70.1,-47.8,3.3
1.322041,70.1,-47.8,3.3
1.326964,70.2,-47.8,3.3
1.331865,70.2,-47.7,3.3
1.337089,70.3,-47.7,3.3
1.342241,70.4,-47.6,3.3
1.346988,70.5,-47.6,3.3
1.352806,70.6,-47.5,3.3
1.356914,70.6,-47.4,3.3
1.362425,70.7,-47.3,3.3
1.367300,70.8,-47.2,3.3
1.372165,70.9,-47.1,3.4
1.378871,70.9,-47.0,3.4
1.382453,71.0,-47.0,3.4
1.387203,71.1,-46.9,3.4
1.392489,71.2,-46.8,3.4
1.397239,71.3,-46.7,3.4
1.403223,71.4,-46.6,3.4
1.407382,71.4,-46.5,3.4
1.412666,71.5,-46.5,3.4
1.419636,71.6,-46.4,3.4
1.422547,71.7,-46.4,3.4
1.428281,71.8,-46.3,3.4
1.432337,71.9,-46.3,3.4
1.439469,72.0,-46.2,3.4
1.445408,72.0,-46.2,3.4
1.447242,72.1,-46.2,3.4
1.453118,72.2,-46.2,3.3
1.457779,72.2,-46.2,3.3
1.463499,72.3,-46.1,3.3
1.470635,72.4,-46.1,3.3
1.473248,72.4,-46.1,3.2
1.479374,72.5,-46.0,3.2
1.483716,72.6,-46.0,3.2
1.487895,72.6,-45.9,3.2
1.492802,72.7,-45.9,3.2
1.497535,72.8,-45.8,3.2
1.503504,73.0,-45.8,3.2
1.508144,73.1,-45.7,3.2
1.512868,73.2,-45.7,3.2
1.519897,73.3,-45.6,3.2
1.523474,73.5,-45.6,3.2
1.529808,73.6,-45.5,3.2
1.533077,73.7,-45.5,3.2
1.537984,73.9,-45.4,3.2
1.545530,74.0,-45.3,3.2
1.548331,74.1,-45.2,3.2
1.553368,74.2,-45.2,3.1
1.558226,74.3,-45.1,3.1
1.565693,74.5,-45.0,3.2
1.571035,74.6,-44.9,3.2
1.573448,74.7,-44.8,3.2
1.578809,74.8,-44.7,3.2
1.583261,74.9,-44.6,3.2
1.588624,75.0,-44.6,3.2
1.595369,75.2,-44.5,3.2
1.598195,75.3,-44.4,3.2
1.604280,75.4,-44.4,3.2
1.611743,75.5,-44.3,3.2
1.613431,75.7,-44.3,3.2
1.620421,75.8,-44.2,3.2
1.623308,75.9,-44.2,3.2
1.628738,76.0,-44.1,3.2
1.633462,76.1,-44.1,3.1
1.638701,76.2,-44.1,3.1
1.645131,76.3,-44.0,3.0
1.648527,76.4,-44.0,3.0
1.654246,76.4,-43.9,3.0
1.658425,76.5,-43.8,2.9
1.663579,76.6,-43.8,2.9
1.669685,76.7,-43.7,2.9
1.673430,76.8,-43.7,2.9
1.679059,76.9,-43.6,2.9
1.683501,77.0,-43.6,3.0
1.688715,77.2,-43.5,3.1
1.695684,77.4,-43.4,3.1
1.699577,77.6,-43.3,3.1
1.703966,77.7,-43.2,3.1
1.712231,77.9,-43.1,3.1
1.713910,78.1,-43.1,3.2
1.720904,78.3,-43.0,3.2
1.723870,78.4,-43.0,3.2
1.729204,78.6,-42.9,3.2
1.733916,78.8,-42.9,3.2
1.738799,78.9,-42.9,3.2
1.744997,79.0,-42.8,3.2
1.749063,79.2,-42.7,3.1
1.754458,79.3,-42.7,3.1
1.761365,79.4,-42.6,3.1
1.764214,79.5,-42.5,3.1
1.769663,79.6,-42.4,3.1
1.774273,79.7,-42.4,3.1
1.779653,79.8,-42.3,3.1
1.786934,79.9,-42.2,3.1
1.789573,80.0,-42.2,3.1
1.795276,80.1,-42.1,3.1
1.799419,80.2,-42.1,3.1
1.805164,80.3,-42.0,3.1
1.811708,80.4,-42.0,3.0
1.814641,80.5,-41.9,3.0
1.822063,80.6,-41.9,3.0
1.824551,80.7,-41.9,2.9
1.830796,80.8,-41.9,2.9
1.837018,80.9,-41.9,2.9
1.840244,81.0,-41.9,2.8
1.844897,81.2,-41.9,2.7
1.849411,81.3,-41.9,2.7
1.854435,81.5,-41.9,2.6
1.860624,81.6,-41.9,2.5
1.864610,81.7,-41.9,2.5
1.869455,81.9,-41.9,2.4
1.874636,82.0,-41.9,2.3
1.879834,82.1,-41.9,2.3
1.886371,82.3,-41.9,2.2
1.889731,82.4,-41.9,2.1
1.894967,82.5,-41.9,2.0
1.899729,82.6,-41.9,2.0
1.904668,82.7,-41.8,1.9
1.912203,82.8,-41.8,1.8
1.914817,82.9,-41.8,1.7
1.920361,83.0,-41.7,1.7
1.924850,83.2,-41.7,1.6
1.930407,83.3,-41.6,1.6
1.937335,83.4,-41.6,1.5
1.940365,83.5,-41.5,1.4
1.946736,83.7,-41.5,1.4
1.953065,83.8,-41.4,1.3
1.955559,83.9,-41.4,1.3
1.960365,84.0,-41.3,1.2
1.966260,84.1,-41.2,1.1
1.970944,84.2,-41.2,1.1
1.975228,84.3,-41.2,1.0
1.980374,84.4,-41.1,1.0
1.987336,84.5,-41.1,0.9
1.990730,84.6,-41.0,0.9
1.995917,84.7,-40.9,0.9
2.003483,84.8,-40.9,0.8
2.005067,84.9,-40.8,0.8
2.011501,85.0,-40.8,0.8
2.015020,85.1,-40.7,0.8
2.020300,85.3,-40.7,0.8
2.027986,85.4,-40.6,0.7
2.030574,85.5,-40.6,0.7
2.036853,85.7,-40.6,0.7
2.040194,85.8,-40.6,0.7
2.045229,85.9,-40.5,0.7
2.050204,86.1,-40.5,0.7
2.055502,86.2,-40.5,0.6
2.062037,86.4,-40.5,0.6
2.065651,86.5,-40.5,0.6
2.072201,86.7,-40.5,0.5
2.075788,86.8,-40.5,0.5
2.080627,87.0,-40.5,0.4
2.086863,87.1,-40.5,0.4
2.090744,87.3,-40.5,0.3
2.096728,87.4,-40.5,0.3
2.103211,87.6,-40.5,0.3
2.105813,87.7,-40.5,0.2
2.111920,87.9,-40.5,0.2
2.115774,88.0,-40.4,0.2
2.121276,88.2,-40.4,0.2
2.128072,88.3,-40.3,0.2
2.131072,88.5,-40.3,0.2
2.136948,88.6,-40.2,0.2
2.141017,88.7,-40.1,0.2
2.146834,88.8,-40.1,0.2
2.152787,89.0,-40.0,0.2
2.156069,89.1,-40.0,0.1
2.161686,89.2,-40.0,0.1
2.166308,89.3,-39.9,0.1
2.171052,89.5,-39.9,0.1
2.177539,89.6,-39.9,0.1
2.181532,89.7,-39.8,0.1
2.186971,89.8,-39.8,0.0
2.190953,90.0,-39.8,-0.0
2.195928,90.1,-39.7,-0.0
2.204017,90.2,-39.7,-0.1
2.206333,90.4,-39.6,-0.1
2.214564,90.5,-39.6,-0.1
2.215961,90.6,-39.5,-0.1
2.221215,90.8,-39.5,-0.1
2.227912,90.9,-39.4,-0.1
2.231546,91.0,-39.3,-0.1
2.238015,91.2,-39.3,-0.1
2.241694,91.3,-39.2,-0.1
2.247273,91.5,-39.1,-0.1
2.255127,91.6,-39.1,-0.1
2.256760,91.8,-39.0,-0.1
2.261590,91.9,-39.0,-0.1
2.266734,92.1,-38.9,-0.1
2.271737,92.3,-38.9,-0.1
2.278665,92.4,-38.8,-0.2
2.282267,92.6,-38.8,-0.2
2.289708,92.7,-38.7,-0.2
2.291907,92.8,-38.7,-0.2
2.297447,93.0,-38.7,-0.2
2.302779,93.1,-38.6,-0.3
2.307005,93.3,-38.6,-0.3
2.312264,93.4,-38.6,-0.3
2.316869,93.6,-38.5,-0.3
2.322307,93.7,-38.5,-0.3
2.327925,93.8,-38.4,-0.4
2.332225,94.0,-38.4,-0.4
2.337300,94.1,-38.3,-0.4
2.344971,94.3,-38.2,-0.4
2.347409,94.4,-38.2,-0.4
2.353940,94.5,-38.1,-0.4
2.357115,94.7,-38.0,-0.5
2.363536,94.8,-37.9,-0.5
2.371704,95.0,-37.8,-0.5
2.372204,95.1,-37.8,-0.5
2.377472,95.2,-37.7,-0.5
2.382646,95.4,-37.6,-0.5
2.388411,95.5,-37.5,-0.5
2.394559,95.7,-37.5,-0.5
2.397500,95.8,-37.4,-0.6
2.403878,96.0,-37.4,-0.6
2.407585,96.1,-37.3,-0.6
2.420458,96.3,-37.3,-0.6
2.420670,96.4,-37.2,-0.7
2.423408,96.6,-37.2,-0.7
2.429323,96.7,-37.1,-0.7
2.432682,96.8,-37.1,-0.8
2.438937,97.0,-37.0,-0.8
2.445524,97.1,-37.0,-0.8
2.448414,97.2,-37.0,-0.8
2.453189,97.4,-36.9,-0.9
2.457669,97.5,-36.9,-0.9
2.462962,97.6,-36.8,-0.9
2.472484,97.8,-36.8,-0.9
2.472747,97.9,-36.8,-1.0
2.481783,98.1,-36.8,-1.0
2.483851,98.2,-36.8,-1.0
2.487622,98.4,-36.7,-1.0
2.494982,98.5,-36.7,-1.1
2.497604,98.7,-36.7,-1.1
2.503823,98.8,-36.7,-1.1
2.507908,98.9,-36.7,-1.2
2.513033,99.1,-36.6,-1.2
2.519990,99.2,-36.6,-1.3
2.523807,99.4,-36.6,-1.3
2.528769,99.5,-36.6,-1.4
2.533361,99.7,-36.5,-1.4
2.538287,99.8,-36.5,-1.5
2.544932,100.0,-36.5,-1.5
2.548369,100.2,-36.4,-1.6
2.554206,100.3,-36.4,-1.6
2.558250,100.5,-36.3,-1.6
2.563535,100.6,-36.3,-1.7
2.570637,100.8,-36.2,-1.7
2.575936,100.9,-36.2,-1.7
2.580425,101.1,-36.1,-1.8
2.583539,101.2,-36.1,-1.8
2.588875,101.4,-36.0,-1.9
2.595289,101.5,-36.0,-1.9
2.598447,101.7,-35.9,-1.9
2.603983,101.8,-35.9,-2.0
2.609005,102.0,-35.8,-2.0
2.613998,102.1,-35.8,-2.1
2.620258,102.3,-35.7,-2.1
2.623509,102.4,-35.7,-2.2
2.628904,102.6,-35.6,-2.2
2.636587,102.7,-35.5,-2.3
2.638810,102.9,-35.4,-2.3
2.645512,103.1,-35.4,-2.4
2.648987,103.2,-35.3,-2.4
2.654146,103.4,-35.2,-2.4
2.661743,103.5,-35.1,-2.5
2.663802,103.7,-35.1,-2.5
2.670747,103.9,-35.0,-2.5
2.673602,104.1,-34.9,-2.6
2.678902,104.2,-34.8,-2.6
2.686949,104.4,-34.7,-2.6
2.688878,104.6,-34.7,-2.6
2.694798,104.8,-34.6,-2.6
2.698778,105.0,-34.5,-2.6
2.705522,105.2,-34.4,-2.6
2.710361,105.4,-34.3,-2.7
2.713805,105.5,-34.3,-2.7
2.720201,105.7,-34.2,-2.7
2.724210,105.9,-34.1,-2.7
2.729089,106.1,-34.1,-2.7
2.735935,106.3,-34.0,-2.7
2.739485,106.4,-33.9,-2.7
2.746841,106.6,-33.9,-2.8
2.749246,106.8,-33.8,-2.8
2.754911,107.0,-33.8,-2.8
2.760952,107.2,-33.7,-2.8
2.765333,107.3,-33.7,-2.8
2.770635,107.5,-33.7,-2.8
2.774305,107.7,-33.6,-2.8
2.779385,107.9,-33.6,-2.8
2.785746,108.0,-33.6,-2.8
2.789937,108.2,-33.5,-2.8
2.795002,108.4,-33.5,-2.8
2.799425,108.6,-33.4,-2.8
2.804472,108.8,-33.4,-2.9
2.810980,109.0,-33.3,-2.9
2.814539,109.1,-33.3,-2.9
2.819973,109.3,-33.2,-2.9
2.824443,109.5,-33.2,-2.9
2.829559,109.7,-33.1,-2.9
2.836207,109.8,-33.0,-2.9
2.839659,109.9,-33.0,-3.0
2.845407,110.1,-32.9,-3.0
2.849792,110.2,-32.8,-3.0
2.854581,110.4,-32.8,-3.0
2.860790,110.5,-32.7,-3.0
2.864723,110.7,-32.6,-3.0
2.870229,110.8,-32.6,-3.0
2.875006,111.0,-32.5,-3.0
2.879862,111.1,-32.4,-3.0
2.886332,111.3,-32.3,-3.0
2.890083,111.4,-32.2,-3.1
2.895130,111.6,-32.1,-3.1
2.900307,111.7,-32.0,-3.1
2.905038,111.8,-31.9,-3.1
2.911806,112.0,-31.9,-3.1
2.915032,112.1,-31.8,-3.1
2.920533,112.3,-31.7,-3.1
2.925182,112.4,-31.6,-3.1
2.930373,112.5,-31.6,-3.1
2.935694,112.7,-31.5,-3.1
2.940085,112.8,-31.4,-3.1
2.944921,113.0,-31.4,-3.1
2.951400,113.1,-31.3,-3.1
2.955040,113.2,-31.2,-3.1
2.961716,113.3,-31.2,-3.1
2.965068,113.5,-31.1,-3.1
2.970961,113.6,-31.0,-3.2
2.976842,113.7,-31.0,-3.2
2.980275,113.8,-31.0,-3.2
2.987718,113.9,-31.0,-3.2
2.992420,114.1,-30.9,-3.2
2.998385,114.2,-30.9,-3.2
3.002448,114.3,-30.9,-3.2
3.005916,114.4,-30.9,-3.2
3.013124,114.5,-30.8,-3.3
3.016419,114.6,-30.8,-3.3
3.020583,114.8,-30.8,-3.3
3.026961,114.9,-30.7,-3.3
3.030716,115.0,-30.7,-3.3
3.035248,115.1,-30.6,-3.3
3.040550,115.2,-30.6,-3.3
3.045796,115.4,-30.6,-3.4
3.050788,115.5,-30.5,-3.4
3.055872,115.6,-30.4,-3.4
3.062002,115.7,-30.4,-3.4
3.065906,115.8,-30.3,-3.4
3.070683,116.0,-30.3,-3.4
3.077870,116.1,-30.2,-3.4
3.081133,116.2,-30.2,-3.4
3.087236,116.4,-30.1,-3.4
3.091020,116.5,-30.1,-3.4
3.095823,116.7,-30.0,-3.5
3.100844,116.8,-30.0,-3.5
3.105717,116.9,-29.9,-3.5
3.112014,117.1,-29.9,-3.5
3.116162,117.2,-29.9,-3.5
3.120925,117.4,-29.8,-3.6
3.130929,117.5,-29.8,-3.6
3.131140,117.7,-29.7,-3.6
3.136173,117.8,-29.7,-3.6
3.140921,118.0,-29.6,-3.6
3.146164,118.1,-29.5,-3.6
3.151367,118.3,-29.5,-3.6
3.156168,118.4,-29.4,-3.7
3.163900,118.6,-29.3,-3.7
3.167063,118.7,-29.2,-3.7
3.171375,118.9,-29.2,-3.7
3.180431,119.0,-29.1,-3.7
3.182263,119.2,-29.0,-3.7
3.186406,119.3,-28.9,-3.7
3.191653,119.5,-28.9,-3.7
3.196972,119.6,-28.8,-3.7
3.203507,119.8,-28.7,-3.7
3.206837,120.0,-28.6,-3.7
3.217736,120.1,-28.6,-3.7
3.217910,120.3,-28.5,-3.7
3.221383,120.4,-28.4,-3.7
3.227168,120.6,-28.3,-3.7
3.231556,120.7,-28.3,-3.7
3.236801,120.9,-28.2,-3.7
3.243864,121.1,-28.1,-3.6
3.246742,121.2,-28.0,-3.6
3.251849,121.4,-27.9,-3.6
3.256625,121.5,-27.8,-3.6
3.262287,121.7,-27.7,-3.6
3.266966,121.8,-27.6,-3.5
3.271626,122.0,-27.5,-3.5
3.277959,122.2,-27.4,-3.5
3.283216,122.3,-27.3,-3.5
3.286938,122.5,-27.3,-3.4
3.296012,122.7,-27.2,-3.4
3.297538,122.8,-27.1,-3.4
3.302290,123.0,-27.0,-3.4
3.306729,123.1,-26.9,-3.4
3.312241,123.3,-26.8,-3.3
3.317220,123.4,-26.7,-3.3
3.322923,123.6,-26.6,-3.3
3.328573,123.7,-26.6,-3.3
3.332287,123.9,-26.5,-3.3
3.337130,124.0,-26.3,-3.3
3.346414,124.1,-26.2,-3.2
3.347848,124.3,-26.1,-3.2
3.352026,124.4,-26.0,-3.2
3.357479,124.6,-25.9,-3.2
3.363096,124.7,-25.7,-3.2
3.367794,124.8,-25.6,-3.2
3.372239,124.9,-25.5,-3.1
3.377877,125.1,-25.3,-3.1
3.383020,125.2,-25.2,-3.1
3.387619,125.3,-25.1,-3.1
3.395590,125.4,-24.9,-3.1
3.397746,125.5,-24.8,-3.1
3.402904,125.6,-24.7,-3.1
3.407420,125.7,-24.7,-3.1
3.412443,125.8,-24.6,-3.1
3.417680,125.9,-24.5,-3.1
3.422947,126.0,-24.4,-3.1
3.428846,126.1,-24.4,-3.1
3.432663,126.2,-24.3,-3.1
3.437584,126.2,-24.2,-3.1
3.444196,126.3,-24.2,-3.1
3.447931,126.4,-24.1,-3.1
3.452722,126.5,-24.0,-3.1
3.457643,126.6,-23.9,-3.1
3.463845,126.7,-23.8,-3.1
3.467640,126.8,-23.8,-3.0
3.472686,126.9,-23.7,-3.0
3.478255,126.9,-23.6,-3.0
3.483205,127.0,-23.5,-3.0
3.487924,127.1,-23.4,-3.0
3.494371,127.2,-23.3,-2.9
3.498209,127.3,-23.3,-2.9
3.503075,127.4,-23.2,-2.9
3.508044,127.5,-23.1,-2.8
3.513760,127.6,-23.0,-2.8
3.518077,127.7,-23.0,-2.8
3.522855,127.8,-22.9,-2.7
3.528553,127.9,-22.8,-2.7
3.533009,128.0,-22.7,-2.7
3.538149,128.1,-22.6,-2.6
3.544703,128.2,-22.6,-2.6
3.548085,128.3,-22.5,-2.6
3.553161,128.4,-22.4,-2.6
3.558169,128.4,-22.3,-2.6
3.563396,128.5,-22.2,-2.5
3.568747,128.6,-22.1,-2.5
3.573159,128.6,-22.0,-2.5
3.578297,128.7,-21.9,-2.6
3.584287,128.7,-21.9,-2.6
3.588481,128.8,-21.8,-2.6
3.594386,128.8,-21.7,-2.6
3.598614,128.9,-21.6,-2.6
3.603209,128.9,-21.5,-2.6
3.609646,129.0,-21.4,-2.6
3.613444,129.0,-21.3,-2.6
3.618368,129.1,-21.2,-2.6
3.623290,129.1,-21.1,-2.5
3.628732,129.2,-21.0,-2.5
3.633343,129.2,-20.9,-2.5
3.638327,129.3,-20.8,-2.5
3.643460,129.4,-20.7,-2.5
3.648513,129.4,-20.6,-2.5
3.653629,129.5,-20.5,-2.4
3.659410,129.6,-20.4,-2.4
3.663594,129.7,-20.3,-2.4
3.669321,129.7,-20.2,-2.4
3.673963,129.8,-20.1,-2.4
3.679435,129.9,-20.0,-2.4
3.683802,129.9,-19.9,-2.4
3.688889,130.0,-19.8,-2.4
3.695503,130.0,-19.8,-2.4
3.698796,130.1,-19.7,-2.4
3.703858,130.1,-19.6,-2.4
3.710580,130.2,-19.5,-2.4
3.713925,130.2,-19.4,-2.4
3.720977,130.2,-19.4,-2.4
3.723925,130.2,-19.3,-2.4
3.728979,130.3,-19.2,-2.4
3.734012,130.3,-19.1,-2.3
3.738941,130.4,-19.0,-2.3
3.744276,130.4,-18.9,-2.3
3.749323,130.5,-18.8,-2.3
3.754181,130.6,-18.7,-2.2
3.760871,130.6,-18.7,-2.2
3.764326,130.7,-18.6,-2.1
3.769067,130.8,-18.5,-2.1
3.774475,130.8,-18.4,-2.0
3.779707,130.9,-18.3,-2.0
3.784573,131.0,-18.2,-1.9
3.789322,131.1,-18.1,-1.8
3.794675,131.2,-18.1,-1.8
3.799356,131.2,-18.0,-1.7
3.804241,131.3,-18.0,-1.7
